latitude,longitude,timestamp,geometry
-38.4369,175.4005,1685649662.0,POINT (175.4005 -38.4369)
-38.2196,175.7359,1685649667.0,POINT (175.7359 -38.2196)
-38.021,176.0389,1685649672.0,POINT (176.0389 -38.021)
-37.8017,176.3702,1685649678.0,POINT (176.3702 -37.8017)
-37.6013,176.6696,1685649683.0,POINT (176.6696 -37.6013)
-37.3798,176.997,1685649688.0,POINT (176.997 -37.3798)
-37.1776,177.2928,1685649693.0,POINT (177.2928 -37.1776)
-36.9543,177.6162,1685649699.0,POINT (177.6162 -36.9543)
-36.7503,177.9085,1685649704.0,POINT (177.9085 -36.7503)
-36.5456,178.1991,1685649709.0,POINT (178.1991 -36.5456)
-36.3194,178.5168,1685649714.0,POINT (178.5168 -36.3194)
-36.0923,178.8326,1685649720.0,POINT (178.8326 -36.0923)
-35.8849,179.118,1685649725.0,POINT (179.118 -35.8849)
-35.656,179.43,1685649730.0,POINT (179.43 -35.656)
-35.4471,179.712,1685649735.0,POINT (179.712 -35.4471)
-35.2164,-179.9796,1685649741.0,POINT (-179.9796 -35.2164)
-34.9848,-179.6731,1685649746.0,POINT (-179.6731 -34.9848)
-34.7735,-179.3961,1685649751.0,POINT (-179.3961 -34.7735)
-34.5402,-179.0931,1685649757.0,POINT (-179.0931 -34.5402)
-34.3061,-178.7919,1685649762.0,POINT (-178.7919 -34.3061)
-34.0925,-178.5197,1685649767.0,POINT (-178.5197 -34.0925)
-33.8567,-178.2219,1685649773.0,POINT (-178.2219 -33.8567)
-33.6416,-177.9528,1685649778.0,POINT (-177.9528 -33.6416)
-33.4043,-177.6584,1685649783.0,POINT (-177.6584 -33.4043)
-33.1877,-177.3922,1685649788.0,POINT (-177.3922 -33.1877)
-32.9489,-177.1011,1685649794.0,POINT (-177.1011 -32.9489)
-32.731,-176.8379,1685649799.0,POINT (-176.8379 -32.731)
-32.4906,-176.55,1685649804.0,POINT (-176.55 -32.4906)
-32.2714,-176.2897,1685649809.0,POINT (-176.2897 -32.2714)
-32.0296,-176.005,1685649815.0,POINT (-176.005 -32.0296)
-31.8091,-175.7475,1685649820.0,POINT (-175.7475 -31.8091)
-31.5659,-175.4659,1685649825.0,POINT (-175.4659 -31.5659)
-31.3441,-175.2112,1685649830.0,POINT (-175.2112 -31.3441)
-31.0995,-174.9325,1685649836.0,POINT (-174.9325 -31.0995)
-30.8765,-174.6805,1685649841.0,POINT (-174.6805 -30.8765)
-30.6305,-174.4048,1685649846.0,POINT (-174.4048 -30.6305)
-30.4063,-174.1555,1685649851.0,POINT (-174.1555 -30.4063)
-30.159,-173.8826,1685649857.0,POINT (-173.8826 -30.159)
-29.9336,-173.6358,1685649862.0,POINT (-173.6358 -29.9336)
-29.6851,-173.3657,1685649867.0,POINT (-173.3657 -29.6851)
-29.4359,-173.0971,1685649873.0,POINT (-173.0971 -29.4359)
-29.2088,-172.8542,1685649878.0,POINT (-172.8542 -29.2088)
-28.9585,-172.5883,1685649883.0,POINT (-172.5883 -28.9585)
-28.7303,-172.3477,1685649888.0,POINT (-172.3477 -28.7303)
-28.4787,-172.0845,1685649894.0,POINT (-172.0845 -28.4787)
-28.2495,-171.8463,1685649899.0,POINT (-171.8463 -28.2495)
-27.9968,-171.5856,1685649904.0,POINT (-171.5856 -27.9968)
-27.7666,-171.3499,1685649909.0,POINT (-171.3499 -27.7666)
-27.5128,-171.0917,1685649915.0,POINT (-171.0917 -27.5128)
-27.2816,-170.8582,1685649920.0,POINT (-170.8582 -27.2816)
-27.0268,-170.6025,1685649925.0,POINT (-170.6025 -27.0268)
-26.7946,-170.3711,1685649930.0,POINT (-170.3711 -26.7946)
-26.5386,-170.1178,1685649936.0,POINT (-170.1178 -26.5386)
-26.3055,-169.8885,1685649941.0,POINT (-169.8885 -26.3055)
-26.0485,-169.6376,1685649946.0,POINT (-169.6376 -26.0485)
-25.8145,-169.4104,1685649951.0,POINT (-169.4104 -25.8145)
-25.5565,-169.1617,1685649957.0,POINT (-169.1617 -25.5565)
-25.3216,-168.9366,1685649962.0,POINT (-168.9366 -25.3216)
-25.0628,-168.6901,1685649967.0,POINT (-168.6901 -25.0628)
-24.827,-168.467,1685649972.0,POINT (-168.467 -24.827)
-24.5671,-168.2226,1685649978.0,POINT (-168.2226 -24.5671)
-24.3305,-168.0015,1685649983.0,POINT (-168.0015 -24.3305)
-24.0698,-167.7592,1685649988.0,POINT (-167.7592 -24.0698)
-23.8086,-167.518,1685649994.0,POINT (-167.518 -23.8086)
-23.5708,-167.2997,1685649999.0,POINT (-167.2997 -23.5708)
-23.3088,-167.0606,1685650005.0,POINT (-167.0606 -23.3088)
-23.0702,-166.844,1685650010.0,POINT (-166.844 -23.0702)
-22.8073,-166.6068,1685650015.0,POINT (-166.6068 -22.8073)
-22.568,-166.392,1685650020.0,POINT (-166.392 -22.568)
-22.3043,-166.1567,1685650026.0,POINT (-166.1567 -22.3043)
-22.0642,-165.9436,1685650031.0,POINT (-165.9436 -22.0642)
-21.7997,-165.7101,1685650036.0,POINT (-165.7101 -21.7997)
-21.559,-165.4987,1685650041.0,POINT (-165.4987 -21.559)
-21.2938,-165.2669,1685650047.0,POINT (-165.2669 -21.2938)
-21.0523,-165.0571,1685650052.0,POINT (-165.0571 -21.0523)
-20.7864,-164.8272,1685650057.0,POINT (-164.8272 -20.7864)
-20.5443,-164.6189,1685650062.0,POINT (-164.6189 -20.5443)
-20.2776,-164.3906,1685650068.0,POINT (-164.3906 -20.2776)
-20.0349,-164.1838,1685650073.0,POINT (-164.1838 -20.0349)
-19.7676,-163.9572,1685650078.0,POINT (-163.9572 -19.7676)
-19.5243,-163.7519,1685650083.0,POINT (-163.7519 -19.5243)
-19.2562,-163.5268,1685650089.0,POINT (-163.5268 -19.2562)
-19.0123,-163.3229,1685650094.0,POINT (-163.3229 -19.0123)
-18.7437,-163.0994,1685650099.0,POINT (-163.0994 -18.7437)
-18.4992,-162.8968,1685650104.0,POINT (-162.8968 -18.4992)
-18.2299,-162.6748,1685650110.0,POINT (-162.6748 -18.2299)
-17.9849,-162.4736,1685650115.0,POINT (-162.4736 -17.9849)
-17.7151,-162.253,1685650120.0,POINT (-162.253 -17.7151)
-17.4695,-162.053,1685650125.0,POINT (-162.053 -17.4695)
-17.199,-161.8338,1685650131.0,POINT (-161.8338 -17.199)
-16.9528,-161.635,1685650136.0,POINT (-161.635 -16.9528)
-16.6819,-161.4171,1685650141.0,POINT (-161.4171 -16.6819)
-16.4353,-161.2196,1685650146.0,POINT (-161.2196 -16.4353)
-16.1638,-161.003,1685650152.0,POINT (-161.003 -16.1638)
-15.9167,-160.8066,1685650157.0,POINT (-160.8066 -15.9167)
-15.6446,-160.5912,1685650162.0,POINT (-160.5912 -15.6446)
-15.397,-160.3959,1685650167.0,POINT (-160.3959 -15.397)
-15.1245,-160.1817,1685650173.0,POINT (-160.1817 -15.1245)
-14.8765,-159.9875,1685650178.0,POINT (-159.9875 -14.8765)
-14.6035,-159.7745,1685650183.0,POINT (-159.7745 -14.6035)
-14.3551,-159.5813,1685650188.0,POINT (-159.5813 -14.3551)
-14.0816,-159.3693,1685650194.0,POINT (-159.3693 -14.0816)
-13.8328,-159.1771,1685650199.0,POINT (-159.1771 -13.8328)
-13.5589,-158.9662,1685650204.0,POINT (-158.9662 -13.5589)
-13.3097,-158.775,1685650209.0,POINT (-158.775 -13.3097)
-13.0353,-158.5651,1685650215.0,POINT (-158.5651 -13.0353)
-12.7857,-158.3747,1685650220.0,POINT (-158.3747 -12.7857)
-12.5109,-158.1658,1685650225.0,POINT (-158.1658 -12.5109)
-12.2608,-157.9761,1685650230.0,POINT (-157.9761 -12.2608)
-11.9857,-157.7682,1685650236.0,POINT (-157.7682 -11.9857)
-11.7355,-157.5795,1685650241.0,POINT (-157.5795 -11.7355)
-11.46,-157.3724,1685650246.0,POINT (-157.3724 -11.46)
-11.2094,-157.1845,1685650251.0,POINT (-157.1845 -11.2094)
-10.9335,-156.9782,1685650257.0,POINT (-156.9782 -10.9335)
-10.6826,-156.7911,1685650262.0,POINT (-156.7911 -10.6826)
-10.4065,-156.5856,1685650267.0,POINT (-156.5856 -10.4065)
-10.1552,-156.3991,1685650272.0,POINT (-156.3991 -10.1552)
-9.8788,-156.1944,1685650278.0,POINT (-156.1944 -9.8788)
-9.6273,-156.0087,1685650283.0,POINT (-156.0087 -9.6273)
-9.3505,-155.8047,1685650288.0,POINT (-155.8047 -9.3505)
-9.0988,-155.6195,1685650293.0,POINT (-155.6195 -9.0988)
-8.8217,-155.4162,1685650299.0,POINT (-155.4162 -8.8217)
-8.5697,-155.2316,1685650304.0,POINT (-155.2316 -8.5697)
-8.2924,-155.0289,1685650309.0,POINT (-155.0289 -8.2924)
-8.0401,-154.8449,1685650314.0,POINT (-154.8449 -8.0401)
-7.7625,-154.6428,1685650320.0,POINT (-154.6428 -7.7625)
-7.5101,-154.4594,1685650325.0,POINT (-154.4594 -7.5101)
-7.2324,-154.2579,1685650331.0,POINT (-154.2579 -7.2324)
-6.9797,-154.0748,1685650336.0,POINT (-154.0748 -6.9797)
-6.7017,-153.8738,1685650341.0,POINT (-153.8738 -6.7017)
-6.4488,-153.6912,1685650346.0,POINT (-153.6912 -6.4488)
-6.1706,-153.4907,1685650352.0,POINT (-153.4907 -6.1706)
-5.9176,-153.3086,1685650357.0,POINT (-153.3086 -5.9176)
-5.6393,-153.1084,1685650362.0,POINT (-153.1084 -5.6393)
-5.3861,-152.9267,1685650367.0,POINT (-152.9267 -5.3861)
-5.1075,-152.7269,1685650373.0,POINT (-152.7269 -5.1075)
-4.8542,-152.5455,1685650378.0,POINT (-152.5455 -4.8542)
-4.5756,-152.3462,1685650383.0,POINT (-152.3462 -4.5756)
-4.2968,-152.1469,1685650389.0,POINT (-152.1469 -4.2968)
-4.0433,-151.966,1685650394.0,POINT (-151.966 -4.0433)
-3.7644,-151.7671,1685650399.0,POINT (-151.7671 -3.7644)
-3.5108,-151.5864,1685650404.0,POINT (-151.5864 -3.5108)
-3.2318,-151.3877,1685650410.0,POINT (-151.3877 -3.2318)
-2.978,-151.2072,1685650415.0,POINT (-151.2072 -2.978)
-2.6989,-151.0088,1685650420.0,POINT (-151.0088 -2.6989)
-2.4451,-150.8284,1685650425.0,POINT (-150.8284 -2.4451)
-2.1659,-150.6301,1685650431.0,POINT (-150.6301 -2.1659)
-1.912,-150.45,1685650436.0,POINT (-150.45 -1.912)
-1.6327,-150.2518,1685650441.0,POINT (-150.2518 -1.6327)
-1.3788,-150.0718,1685650446.0,POINT (-150.0718 -1.3788)
-1.0995,-149.8737,1685650452.0,POINT (-149.8737 -1.0995)
-0.8456,-149.6937,1685650457.0,POINT (-149.6937 -0.8456)
-0.5662,-149.4958,1685650462.0,POINT (-149.4958 -0.5662)
-0.3122,-149.3158,1685650467.0,POINT (-149.3158 -0.3122)
-0.0328,-149.1179,1685650473.0,POINT (-149.1179 -0.0328)
0.2212,-148.9379,1685650478.0,POINT (-148.9379 0.2212)
0.5005,-148.74,1685650483.0,POINT (-148.74 0.5005)
0.7545,-148.56,1685650488.0,POINT (-148.56 0.7545)
1.0339,-148.362,1685650494.0,POINT (-148.362 1.0339)
1.2878,-148.182,1685650499.0,POINT (-148.182 1.2878)
1.5672,-147.9839,1685650504.0,POINT (-147.9839 1.5672)
1.8211,-147.8037,1685650509.0,POINT (-147.8037 1.8211)
2.075,-147.6235,1685650514.0,POINT (-147.6235 2.075)
2.3543,-147.4252,1685650520.0,POINT (-147.4252 2.3543)
2.6082,-147.2449,1685650525.0,POINT (-147.2449 2.6082)
2.8874,-147.0464,1685650530.0,POINT (-147.0464 2.8874)
3.1412,-146.8659,1685650535.0,POINT (-146.8659 3.1412)
3.4203,-146.6672,1685650541.0,POINT (-146.6672 3.4203)
3.6741,-146.4864,1685650546.0,POINT (-146.4864 3.6741)
3.9531,-146.2875,1685650551.0,POINT (-146.2875 3.9531)
4.2067,-146.1065,1685650556.0,POINT (-146.1065 4.2067)
4.4857,-145.9072,1685650562.0,POINT (-145.9072 4.4857)
4.7392,-145.7259,1685650567.0,POINT (-145.7259 4.7392)
5.018,-145.5263,1685650572.0,POINT (-145.5263 5.018)
5.2714,-145.3446,1685650577.0,POINT (-145.3446 5.2714)
5.5502,-145.1446,1685650583.0,POINT (-145.1446 5.5502)
5.8035,-144.9626,1685650588.0,POINT (-144.9626 5.8035)
6.082,-144.7622,1685650593.0,POINT (-144.7622 6.082)
6.3351,-144.5798,1685650598.0,POINT (-144.5798 6.3351)
6.6135,-144.3789,1685650604.0,POINT (-144.3789 6.6135)
6.8665,-144.1961,1685650609.0,POINT (-144.1961 6.8665)
7.1446,-143.9947,1685650614.0,POINT (-143.9947 7.1446)
7.3974,-143.8114,1685650619.0,POINT (-143.8114 7.3974)
7.6753,-143.6095,1685650625.0,POINT (-143.6095 7.6753)
7.9279,-143.4257,1685650630.0,POINT (-143.4257 7.9279)
8.2056,-143.2232,1685650635.0,POINT (-143.2232 8.2056)
8.458,-143.0389,1685650640.0,POINT (-143.0389 8.458)
8.7356,-142.8358,1685650646.0,POINT (-142.8358 8.7356)
8.9877,-142.6508,1685650651.0,POINT (-142.6508 8.9877)
9.265,-142.4471,1685650656.0,POINT (-142.4471 9.265)
9.517,-142.2615,1685650661.0,POINT (-142.2615 9.517)
9.794,-142.057,1685650667.0,POINT (-142.057 9.794)
10.0456,-141.8708,1685650672.0,POINT (-141.8708 10.0456)
10.3223,-141.6656,1685650678.0,POINT (-141.6656 10.3223)
10.5737,-141.4787,1685650683.0,POINT (-141.4787 10.5737)
10.8502,-141.2727,1685650688.0,POINT (-141.2727 10.8502)
11.1013,-141.085,1685650693.0,POINT (-141.085 11.1013)
11.3774,-140.8782,1685650699.0,POINT (-140.8782 11.3774)
11.6282,-140.6898,1685650704.0,POINT (-140.6898 11.6282)
11.9039,-140.4821,1685650709.0,POINT (-140.4821 11.9039)
12.1544,-140.2929,1685650714.0,POINT (-140.2929 12.1544)
12.4298,-140.0843,1685650720.0,POINT (-140.0843 12.4298)
12.6799,-139.8943,1685650725.0,POINT (-139.8943 12.6799)
12.955,-139.6847,1685650730.0,POINT (-139.6847 12.955)
13.2048,-139.4937,1685650735.0,POINT (-139.4937 13.2048)
13.4794,-139.2832,1685650741.0,POINT (-139.2832 13.4794)
13.7289,-139.0913,1685650746.0,POINT (-139.0913 13.7289)
14.003,-138.8797,1685650751.0,POINT (-138.8797 14.003)
14.2521,-138.6869,1685650756.0,POINT (-138.6869 14.2521)
14.5258,-138.4742,1685650762.0,POINT (-138.4742 14.5258)
14.7745,-138.2804,1685650767.0,POINT (-138.2804 14.7745)
15.0478,-138.0666,1685650772.0,POINT (-138.0666 15.0478)
15.296,-137.8717,1685650777.0,POINT (-137.8717 15.296)
15.5688,-137.6567,1685650783.0,POINT (-137.6567 15.5688)
15.8166,-137.4608,1685650788.0,POINT (-137.4608 15.8166)
16.089,-137.2445,1685650793.0,POINT (-137.2445 16.089)
16.3364,-137.0474,1685650798.0,POINT (-137.0474 16.3364)
16.6082,-136.8299,1685650804.0,POINT (-136.8299 16.6082)
16.855,-136.6317,1685650809.0,POINT (-136.6317 16.855)
17.1263,-136.4129,1685650814.0,POINT (-136.4129 17.1263)
17.3727,-136.2134,1685650819.0,POINT (-136.2134 17.3727)
17.6434,-135.9932,1685650825.0,POINT (-135.9932 17.6434)
17.8893,-135.7924,1685650830.0,POINT (-135.7924 17.8893)
18.1595,-135.5708,1685650835.0,POINT (-135.5708 18.1595)
18.4048,-135.3687,1685650840.0,POINT (-135.3687 18.4048)
18.6744,-135.1458,1685650846.0,POINT (-135.1458 18.6744)
18.9192,-134.9423,1685650851.0,POINT (-134.9423 18.9192)
19.1881,-134.7178,1685650856.0,POINT (-134.7178 19.1881)
19.4324,-134.5129,1685650861.0,POINT (-134.5129 19.4324)
19.7007,-134.2868,1685650867.0,POINT (-134.2868 19.7007)
19.9443,-134.0805,1685650872.0,POINT (-134.0805 19.9443)
20.2119,-133.8528,1685650877.0,POINT (-133.8528 20.2119)
20.4552,-133.6449,1685650882.0,POINT (-133.6449 20.4552)
20.7221,-133.4155,1685650888.0,POINT (-133.4155 20.7221)
20.9646,-133.2061,1685650893.0,POINT (-133.2061 20.9646)
21.2308,-132.975,1685650898.0,POINT (-132.975 21.2308)
21.4725,-132.7642,1685650903.0,POINT (-132.7642 21.4725)
21.7381,-132.5313,1685650909.0,POINT (-132.5313 21.7381)
21.9791,-132.3187,1685650914.0,POINT (-132.3187 21.9791)
22.2439,-132.084,1685650919.0,POINT (-132.084 22.2439)
22.4842,-131.8698,1685650924.0,POINT (-131.8698 22.4842)
22.7483,-131.6332,1685650930.0,POINT (-131.6332 22.7483)
22.9879,-131.4172,1685650935.0,POINT (-131.4172 22.9879)
23.2512,-131.1786,1685650940.0,POINT (-131.1786 23.2512)
23.5139,-130.939,1685650946.0,POINT (-130.939 23.5139)
23.7524,-130.7203,1685650951.0,POINT (-130.7203 23.7524)
24.0143,-130.4787,1685650956.0,POINT (-130.4787 24.0143)
24.2521,-130.2581,1685650961.0,POINT (-130.2581 24.2521)
24.5131,-130.0144,1685650967.0,POINT (-130.0144 24.5131)
24.75,-129.792,1685650972.0,POINT (-129.792 24.75)
25.0102,-129.5461,1685650977.0,POINT (-129.5461 25.0102)
25.2462,-129.3216,1685650982.0,POINT (-129.3216 25.2462)
25.5054,-129.0736,1685650988.0,POINT (-129.0736 25.5054)
25.7406,-128.8471,1685650993.0,POINT (-128.8471 25.7406)
25.9989,-128.5968,1685650999.0,POINT (-128.5968 25.9989)
26.2332,-128.3683,1685651004.0,POINT (-128.3683 26.2332)
26.4905,-128.1157,1685651009.0,POINT (-128.1157 26.4905)
26.7239,-127.885,1685651014.0,POINT (-127.885 26.7239)
26.9801,-127.63,1685651020.0,POINT (-127.63 26.9801)
27.2126,-127.3971,1685651025.0,POINT (-127.3971 27.2126)
27.4678,-127.1397,1685651030.0,POINT (-127.1397 27.4678)
27.6992,-126.9046,1685651035.0,POINT (-126.9046 27.6992)
27.9533,-126.6446,1685651041.0,POINT (-126.6446 27.9533)
28.1838,-126.4072,1685651046.0,POINT (-126.4072 28.1838)
28.4369,-126.1447,1685651051.0,POINT (-126.1447 28.4369)
28.6663,-125.9049,1685651056.0,POINT (-125.9049 28.6663)
28.9181,-125.6398,1685651062.0,POINT (-125.6398 28.9181)
29.1465,-125.3976,1685651067.0,POINT (-125.3976 29.1465)
29.3972,-125.1297,1685651072.0,POINT (-125.1297 29.3972)
29.6245,-124.885,1685651077.0,POINT (-124.885 29.6245)
29.8739,-124.6144,1685651083.0,POINT (-124.6144 29.8739)
30.1001,-124.3671,1685651088.0,POINT (-124.3671 30.1001)
30.3483,-124.0937,1685651093.0,POINT (-124.0937 30.3483)
30.5733,-123.8439,1685651098.0,POINT (-123.8439 30.5733)
30.8203,-123.5675,1685651104.0,POINT (-123.5675 30.8203)
31.0441,-123.315,1685651109.0,POINT (-123.315 31.0441)
31.2897,-123.0357,1685651114.0,POINT (-123.0357 31.2897)
31.5124,-122.7803,1685651119.0,POINT (-122.7803 31.5124)
31.7566,-122.4981,1685651125.0,POINT (-122.4981 31.7566)
31.9779,-122.24,1685651130.0,POINT (-122.24 31.9779)
32.2207,-121.9546,1685651135.0,POINT (-121.9546 32.2207)
32.4408,-121.6937,1685651140.0,POINT (-121.6937 32.4408)
32.6821,-121.4052,1685651146.0,POINT (-121.4052 32.6821)
32.9008,-121.1414,1685651151.0,POINT (-121.1414 32.9008)
33.1406,-120.8496,1685651156.0,POINT (-120.8496 33.1406)
33.3579,-120.5828,1685651161.0,POINT (-120.5828 33.3579)
33.5962,-120.2877,1685651167.0,POINT (-120.2877 33.5962)
33.8122,-120.0179,1685651172.0,POINT (-120.0179 33.8122)
34.0489,-119.7194,1685651177.0,POINT (-119.7194 34.0489)
34.2634,-119.4465,1685651182.0,POINT (-119.4465 34.2634)
34.4984,-119.1446,1685651188.0,POINT (-119.1446 34.4984)
34.7114,-118.8685,1685651193.0,POINT (-118.8685 34.7114)
34.9449,-118.5629,1685651198.0,POINT (-118.5629 34.9449)
35.1564,-118.2836,1685651203.0,POINT (-118.2836 35.1564)
35.3881,-117.9745,1685651209.0,POINT (-117.9745 35.3881)
35.598,-117.6919,1685651214.0,POINT (-117.6919 35.598)
35.828,-117.3791,1685651219.0,POINT (-117.3791 35.828)
36.0362,-117.0931,1685651224.0,POINT (-117.0931 36.0362)
36.2644,-116.7766,1685651230.0,POINT (-116.7766 36.2644)
36.471,-116.4871,1685651235.0,POINT (-116.4871 36.471)
36.6974,-116.1668,1685651240.0,POINT (-116.1668 36.6974)
36.9022,-115.8739,1685651245.0,POINT (-115.8739 36.9022)
37.1266,-115.5497,1685651251.0,POINT (-115.5497 37.1266)
37.3298,-115.2531,1685651256.0,POINT (-115.2531 37.3298)
37.5522,-114.925,1685651261.0,POINT (-114.925 37.5522)
37.7535,-114.6249,1685651266.0,POINT (-114.6249 37.7535)
37.974,-114.2927,1685651272.0,POINT (-114.2927 37.974)
38.1734,-113.9889,1685651277.0,POINT (-113.9889 38.1734)
38.3918,-113.6526,1685651282.0,POINT (-113.6526 38.3918)
38.5894,-113.345,1685651287.0,POINT (-113.345 38.5894)
38.8057,-113.0045,1685651293.0,POINT (-113.0045 38.8057)
39.0013,-112.6931,1685651298.0,POINT (-112.6931 39.0013)
39.2154,-112.3484,1685651303.0,POINT (-112.3484 39.2154)
39.409,-112.0331,1685651308.0,POINT (-112.0331 39.409)
39.6208,-111.6841,1685651314.0,POINT (-111.6841 39.6208)
39.8124,-111.3649,1685651319.0,POINT (-111.3649 39.8124)
40.0219,-111.0115,1685651324.0,POINT (-111.0115 40.0219)
40.2114,-110.6882,1685651329.0,POINT (-110.6882 40.2114)
40.4185,-110.3305,1685651335.0,POINT (-110.3305 40.4185)
40.6058,-110.0032,1685651340.0,POINT (-110.0032 40.6058)
40.8105,-109.641,1685651346.0,POINT (-109.641 40.8105)
40.9956,-109.3096,1685651351.0,POINT (-109.3096 40.9956)
41.1979,-108.9427,1685651356.0,POINT (-108.9427 41.1979)
41.3806,-108.6071,1685651361.0,POINT (-108.6071 41.3806)
41.5803,-108.2356,1685651367.0,POINT (-108.2356 41.5803)
41.7608,-107.8958,1685651372.0,POINT (-107.8958 41.7608)
41.958,-107.5195,1685651377.0,POINT (-107.5195 41.958)
42.136,-107.1754,1685651382.0,POINT (-107.1754 42.136)
42.3304,-106.7946,1685651388.0,POINT (-106.7946 42.3304)
42.506,-106.4462,1685651393.0,POINT (-106.4462 42.506)
42.6977,-106.0605,1685651398.0,POINT (-106.0605 42.6977)
42.8708,-105.7077,1685651403.0,POINT (-105.7077 42.8708)
43.0597,-105.3171,1685651409.0,POINT (-105.3171 43.0597)
43.2302,-104.9598,1685651414.0,POINT (-104.9598 43.2302)
43.4162,-104.5645,1685651419.0,POINT (-104.5645 43.4162)
43.584,-104.2028,1685651424.0,POINT (-104.2028 43.584)
43.767,-103.8026,1685651430.0,POINT (-103.8026 43.767)
43.9321,-103.4364,1685651435.0,POINT (-103.4364 43.9321)
44.1122,-103.0311,1685651440.0,POINT (-103.0311 44.1122)
44.2745,-102.6605,1685651445.0,POINT (-102.6605 44.2745)
44.4514,-102.2503,1685651451.0,POINT (-102.2503 44.4514)
44.6109,-101.875,1685651456.0,POINT (-101.875 44.6109)
44.7847,-101.4597,1685651461.0,POINT (-101.4597 44.7847)
44.9412,-101.08,1685651466.0,POINT (-101.08 44.9412)
45.1118,-100.6597,1685651472.0,POINT (-100.6597 45.1118)
45.2654,-100.2753,1685651477.0,POINT (-100.2753 45.2654)
45.4326,-99.85,1685651482.0,POINT (-99.85 45.4326)
45.5831,-99.4609,1685651487.0,POINT (-99.4609 45.5831)
45.747,-99.0305,1685651493.0,POINT (-99.0305 45.747)
45.8944,-98.6369,1685651498.0,POINT (-98.6369 45.8944)
46.0403,-98.2412,1685651503.0,POINT (-98.2412 46.0403)
46.1989,-97.8033,1685651508.0,POINT (-97.8033 46.1989)
46.3558,-97.3628,1685651514.0,POINT (-97.3628 46.3558)
46.4968,-96.9599,1685651519.0,POINT (-96.9599 46.4968)
46.65,-96.5143,1685651524.0,POINT (-96.5143 46.65)
46.7876,-96.1069,1685651529.0,POINT (-96.1069 46.7876)
46.9371,-95.6563,1685651535.0,POINT (-95.6563 46.9371)
47.0713,-95.2443,1685651540.0,POINT (-95.2443 47.0713)
47.2171,-94.7886,1685651545.0,POINT (-94.7886 47.2171)
47.3479,-94.372,1685651550.0,POINT (-94.372 47.3479)
47.4898,-93.9113,1685651556.0,POINT (-93.9113 47.4898)
47.617,-93.4903,1685651561.0,POINT (-93.4903 47.617)
47.7549,-93.0247,1685651566.0,POINT (-93.0247 47.7549)
47.8785,-92.5992,1685651571.0,POINT (-92.5992 47.8785)
48.0125,-92.1286,1685651577.0,POINT (-92.1286 48.0125)
48.1324,-91.6986,1685651582.0,POINT (-91.6986 48.1324)
48.2623,-91.2232,1685651587.0,POINT (-91.2232 48.2623)
48.3785,-90.7888,1685651592.0,POINT (-90.7888 48.3785)
48.5043,-90.3085,1685651598.0,POINT (-90.3085 48.5043)
48.6167,-89.8699,1685651603.0,POINT (-89.8699 48.6167)
48.7381,-89.385,1685651608.0,POINT (-89.385 48.7381)
48.8466,-88.942,1685651613.0,POINT (-88.942 48.8466)
48.9638,-88.4525,1685651619.0,POINT (-88.4525 48.9638)
49.0684,-88.0054,1685651624.0,POINT (-88.0054 49.0684)
49.1812,-87.5113,1685651629.0,POINT (-87.5113 49.1812)
49.2817,-87.0602,1685651634.0,POINT (-87.0602 49.2817)
49.3901,-86.5616,1685651640.0,POINT (-86.5616 49.3901)
49.4866,-86.1063,1685651645.0,POINT (-86.1063 49.4866)
49.5904,-85.6035,1685651650.0,POINT (-85.6035 49.5904)
49.6828,-85.1443,1685651655.0,POINT (-85.1443 49.6828)
49.782,-84.637,1685651661.0,POINT (-84.637 49.782)
49.8702,-84.1742,1685651666.0,POINT (-84.1742 49.8702)
49.9648,-83.6631,1685651672.0,POINT (-83.6631 49.9648)
50.0486,-83.1966,1685651677.0,POINT (-83.1966 50.0486)
50.1385,-82.6816,1685651682.0,POINT (-82.6816 50.1385)
50.218,-82.2116,1685651687.0,POINT (-82.2116 50.218)
50.3031,-81.6927,1685651693.0,POINT (-81.6927 50.3031)
50.3783,-81.2194,1685651698.0,POINT (-81.2194 50.3783)
50.4585,-80.6969,1685651703.0,POINT (-80.6969 50.4585)
50.5293,-80.2203,1685651708.0,POINT (-80.2203 50.5293)
50.6046,-79.6944,1685651714.0,POINT (-79.6944 50.6046)
50.6708,-79.2147,1685651719.0,POINT (-79.2147 50.6708)
50.7412,-78.6857,1685651724.0,POINT (-78.6857 50.7412)
50.8029,-78.2031,1685651729.0,POINT (-78.2031 50.8029)
50.8683,-77.671,1685651735.0,POINT (-77.671 50.8683)
50.9254,-77.1858,1685651740.0,POINT (-77.1858 50.9254)
50.9857,-76.6507,1685651745.0,POINT (-76.6507 50.9857)
51.0383,-76.163,1685651750.0,POINT (-76.163 51.0383)
51.0935,-75.6252,1685651756.0,POINT (-75.6252 51.0935)
51.146,-75.0861,1685651761.0,POINT (-75.0861 51.146)
51.1914,-74.595,1685651766.0,POINT (-74.595 51.1914)
51.2387,-74.0536,1685651772.0,POINT (-74.0536 51.2387)
51.2794,-73.5604,1685651777.0,POINT (-73.5604 51.2794)
51.3215,-73.0169,1685651782.0,POINT (-73.0169 51.3215)
51.3575,-72.522,1685651787.0,POINT (-72.522 51.3575)
51.3911,-72.0262,1685651792.0,POINT (-72.0262 51.3911)
51.4255,-71.4799,1685651798.0,POINT (-71.4799 51.4255)
51.4544,-70.9827,1685651803.0,POINT (-70.9827 51.4544)
